drug_1,drug_2,context,label
11525740,123631,SF-295,1.0
11525740,123631,SK-OV-3,1.0
11525740,123631,SF-539,1.0
11525740,123631,SNB-75,1.0
11525740,123631,SR,1.0
11525740,123631,UACC-257,1.0
11525740,123631,U251,1.0
11525740,123631,T-47D,1.0
11525740,123631,MDA-MB-468,1.0
11525740,123631,MDA-MB-435,1.0
11525740,123631,M14,1.0
11525740,123631,UACC62,1.0
11525740,123631,SK-MEL-5,1.0
11525740,123631,RXF 393,1.0
11525740,123631,SN12C,1.0
11525740,123631,SK-MEL-2,1.0
11525740,123631,CAKI-1,1.0
11525740,123631,HS 578T,1.0
11525740,123631,SK-MEL-28,1.0
11525740,123631,OVCAR3,1.0
132971,5291,K-562,1.0
132971,5291,NCI-H460,1.0
132971,5291,SK-OV-3,1.0
132971,5291,MDA-MB-468,1.0
132971,5291,OVCAR-5,1.0
132971,5291,PC-3,1.0
132971,5291,SN12C,1.0
132971,5291,CAKI-1,1.0
216326,5291,LOX IMVI,1.0
216326,5291,MALME-3M,1.0
216326,5291,OVCAR-8,1.0
216326,5291,A549,1.0
216326,5291,HL-60(TB),1.0
216326,5291,OVCAR-5,1.0
216326,5291,UO-31,1.0
216326,5291,TK-10,1.0
9927978,24197464,HCT116,1.0
9927978,24197464,DU-145,1.0
9927978,24197464,NCI-H322M,1.0
9927978,24197464,MOLT-4,1.0
9927978,24197464,NCIH23,1.0
9927978,24197464,PC-3,1.0
216326,123631,HT29,1.0
216326,123631,TK-10,1.0
216326,123631,SR,1.0
216326,123631,SF-539,1.0
42611257,5291,PC-3,1.0
42611257,5291,CAKI-1,1.0
42611257,5291,U251,1.0
42611257,5291,T-47D,1.0
42611257,5291,MCF7,1.0
42611257,5291,NCI-H460,1.0
42611257,5291,OVCAR-4,1.0
42611257,5291,SF-295,1.0
132971,123631,OVCAR-5,1.0
132971,123631,SK-MEL-2,1.0
132971,123631,UO-31,1.0
132971,123631,SK-MEL-28,1.0
132971,123631,OVCAR3,1.0
132971,123631,SK-OV-3,1.0
132971,123631,SF-539,1.0
132971,123631,UACC-257,1.0
132971,123631,T-47D,1.0
132971,123631,TK-10,1.0
132971,123631,M14,1.0
132971,123631,UACC62,1.0
132971,123631,NCI-H522,1.0
132971,123631,K-562,1.0
132971,123631,MALME-3M,1.0
132971,123631,MOLT-4,1.0
132971,123631,MCF7,1.0
132971,123631,NCI-H226,1.0
132971,123631,SF-295,1.0
132971,123631,A498,1.0
132971,123631,786-0,1.0
132971,123631,A549,1.0
132971,123631,COLO 205,1.0
132971,123631,HOP-92,1.0
132971,123631,HOP-62,1.0
132971,123631,IGROV1,1.0
2123,24197464,PC-3,1.0
2123,24197464,NCI-H322M,1.0
2123,24197464,EKVX,1.0
2123,24197464,DU-145,1.0
6450551,5291,PC-3,1.0
6450551,5291,SK-OV-3,1.0
6450551,5291,T-47D,1.0
6450551,5291,K-562,1.0
24776445,5291,NCI-H460,1.0
24776445,5291,OVCAR-8,1.0
24776445,5291,SF-268,1.0
24776445,5291,K-562,1.0
24776445,5291,MCF7,1.0
24776445,5291,UACC62,1.0
24776445,5291,OVCAR-5,1.0
24776445,5291,PC-3,1.0
24776445,5291,UO-31,1.0
24776445,5291,CAKI-1,1.0
42611257,123631,SK-OV-3,1.0
42611257,123631,SF-539,1.0
42611257,123631,SNB-75,1.0
42611257,123631,SNB-19,1.0
42611257,123631,UACC-257,1.0
42611257,123631,U251,1.0
42611257,123631,T-47D,1.0
42611257,123631,MDA-MB-468,1.0
42611257,123631,BT-549,1.0
42611257,123631,TK-10,1.0
42611257,123631,UACC62,1.0
42611257,123631,SK-MEL-5,1.0
42611257,123631,SN12C,1.0
42611257,123631,CAKI-1,1.0
42611257,123631,HS 578T,1.0
42611257,123631,SK-MEL-28,1.0
42611257,123631,OVCAR3,1.0
42611257,123631,A498,1.0
42611257,123631,786-0,1.0
42611257,123631,COLO 205,1.0
42611257,123631,HCC-2998,1.0
42611257,123631,HOP-92,1.0
42611257,123631,IGROV1,1.0
42611257,123631,HT29,1.0
42611257,123631,K-562,1.0
42611257,123631,MALME-3M,1.0
42611257,123631,LOX IMVI,1.0
42611257,123631,MOLT-4,1.0
42611257,123631,MCF7,1.0
42611257,123631,NCI-H226,1.0
42611257,123631,NCI-H460,1.0
42611257,123631,RPMI-8226,1.0
42611257,123631,SF-295,1.0
42611257,123631,SF-268,1.0
2708,24197464,NCIH23,1.0
2708,24197464,MOLT-4,1.0
11626560,5291,K-562,1.0
11626560,5291,NCI-H460,1.0
11626560,5291,OVCAR3,1.0
11626560,5291,UACC-257,1.0
11626560,5291,U251,1.0
11626560,5291,T-47D,1.0
2723601,24197464,NCI-H322M,1.0
2723601,24197464,HCT116,1.0
2723601,24197464,DU-145,1.0
2723601,24197464,EKVX,1.0
2723601,24197464,PC-3,1.0
9854073,5291,HCT-15,1.0
9854073,5291,NCI-H322M,1.0
9854073,5291,K-562,1.0
9854073,5291,NCI-H522,1.0
3081361,5291,BT-549,1.0
3081361,5291,UACC-257,1.0
3081361,5291,PC-3,1.0
3081361,5291,SF-268,1.0
3081361,5291,NCI-H460,1.0
3081361,5291,K-562,1.0
25126798,5291,NCI-H460,1.0
25126798,5291,MCF7,1.0
25126798,5291,K-562,1.0
25126798,5291,PC-3,1.0
216326,5426,BT-549,1.0
216326,5426,SK-MEL-28,1.0
216326,5426,SN12C,1.0
216326,5426,HCC-2998,1.0
216326,5426,OVCAR-4,1.0
216326,5426,NCI-H226,1.0
216326,5426,KM12,1.0
5035,5426,HCC-2998,1.0
71384,16886,CCRF-CEM,1.0
71384,16886,COLO 205,1.0
71384,16886,HL-60(TB),1.0
71384,16886,K-562,1.0
71384,16886,MOLT-4,1.0
71384,16886,RPMI-8226,1.0
71384,16886,SF-268,1.0
25126798,4211,SK-MEL-2,1.0
25126798,4211,PC-3,1.0
25126798,4211,OVCAR-5,1.0
25126798,4211,MDA-MB-435,1.0
25126798,4211,BT-549,1.0
25126798,4211,T-47D,1.0
25126798,4211,UACC-257,1.0
25126798,4211,U251,1.0
25126798,4211,SK-OV-3,1.0
25126798,4211,SF-268,1.0
25126798,4211,NCI-H322M,1.0
25126798,4211,NCI-ADR-RES,1.0
25126798,4211,MCF7,1.0
25126798,4211,MALME-3M,1.0
25126798,4211,HT29,1.0
25126798,4211,HOP-92,1.0
25126798,4211,HOP-62,1.0
25126798,4211,HCC-2998,1.0
25126798,4211,COLO 205,1.0
25126798,4211,A498,1.0
71384,148124,MALME-3M,1.0
9854073,4211,KM12,1.0
9854073,4211,M14,1.0
3081361,4211,SK-MEL-2,1.0
3081361,4211,SK-MEL-5,1.0
3081361,4211,HS 578T,1.0
3081361,4211,SK-MEL-28,1.0
3081361,4211,SR,1.0
3081361,4211,MDA-MB-435,1.0
3081361,4211,BT-549,1.0
3081361,4211,MOLT-4,1.0
3081361,4211,KM12,1.0
3081361,4211,RPMI-8226,1.0
3081361,4211,SF-268,1.0
3081361,4211,COLO 205,1.0
3081361,4211,786-0,1.0
3081361,4211,HOP-92,1.0
6450551,4211,T-47D,1.0
6450551,4211,BT-549,1.0
6450551,4211,SK-OV-3,1.0
6450551,4211,SK-MEL-28,1.0
6450551,4211,OVCAR-5,1.0
6450551,4211,RXF 393,1.0
6450551,4211,PC-3,1.0
6450551,4211,SK-MEL-2,1.0
6450551,4211,UO-31,1.0
6450551,4211,HOP-92,1.0
6450551,4211,HOP-62,1.0
6450551,4211,HT29,1.0
6450551,4211,786-0,1.0
6450551,4211,COLO 205,1.0
6450551,4211,DU-145,1.0
6450551,4211,NCI-H226,1.0
6450551,4211,RPMI-8226,1.0
6450551,4211,MALME-3M,1.0
6450551,4211,NCIH23,1.0
6450551,4211,NCI-ADR-RES,1.0
24776445,4211,RPMI-8226,1.0
24776445,4211,SF-268,1.0
24776445,4211,KM12,1.0
24776445,4211,MCF7,1.0
24776445,4211,MOLT-4,1.0
24776445,4211,HL-60(TB),1.0
24776445,4211,HOP-92,1.0
24776445,4211,HT29,1.0
24776445,4211,786-0,1.0
24776445,4211,ACHN,1.0
24776445,4211,DU-145,1.0
24776445,4211,HS 578T,1.0
24776445,4211,SK-MEL-28,1.0
24776445,4211,SK-MEL-5,1.0
24776445,4211,OVCAR-5,1.0
24776445,4211,SK-MEL-2,1.0
24776445,4211,SN12C,1.0
24776445,4211,T-47D,1.0
24776445,4211,TK-10,1.0
24776445,4211,BT-549,1.0
24776445,4211,MDA-MB-435,1.0
24776445,4211,NCI-H522,1.0
24776445,4211,SK-OV-3,1.0
24776445,4211,SNB-75,1.0
24776445,4211,SW-620,1.0
11626560,4211,HOP-62,1.0
11626560,4211,HCT-15,1.0
11626560,4211,786-0,1.0
11626560,4211,RPMI-8226,1.0
11626560,4211,NCI-H322M,1.0
11626560,4211,OVCAR-4,1.0
11626560,4211,MOLT-4,1.0
11626560,4211,NCIH23,1.0
11626560,4211,NCI-ADR-RES,1.0
11626560,4211,T-47D,1.0
11626560,4211,MDA-MB-468,1.0
11626560,4211,BT-549,1.0
11626560,4211,SK-OV-3,1.0
11626560,4211,HS 578T,1.0
11626560,4211,SK-MEL-28,1.0
11626560,4211,OVCAR3,1.0
11626560,4211,UO-31,1.0
11626560,4211,SK-MEL-5,1.0
11626560,4211,RXF 393,1.0
71384,2733525,SF-268,1.0
132971,5426,A498,1.0
132971,5426,ACHN,1.0
132971,5426,EKVX,1.0
132971,5426,HL-60(TB),1.0
132971,5426,HOP-92,1.0
132971,5426,SNB-75,1.0
132971,5426,SK-MEL-5,1.0
132971,5426,CAKI-1,1.0
132971,5426,UO-31,1.0
4212,354624,ACHN,1.0
4212,354624,HL-60(TB),1.0
4212,354624,NCI-H226,1.0
4212,354624,OVCAR3,1.0
135398738,24197464,UACC-257,1.0
135398738,24197464,PC-3,1.0
135398738,24197464,SK-MEL-2,1.0
135398738,24197464,SN12C,1.0
135398738,24197464,DU-145,1.0
135398738,24197464,HCT116,1.0
135398738,24197464,MOLT-4,1.0
135398738,24197464,NCI-H322M,1.0
4212,237,OVCAR3,1.0
4212,237,SK-MEL-28,1.0
4212,237,HS 578T,1.0
4212,237,PC-3,1.0
4212,237,RXF 393,1.0
4212,237,OVCAR-5,1.0
4212,237,UO-31,1.0
4212,237,BT-549,1.0
4212,237,MDA-MB-468,1.0
4212,237,NCI-H522,1.0
4212,237,SNB-19,1.0
4212,237,SF-539,1.0
4212,237,SR,1.0
4212,237,SW-620,1.0
4212,237,NCI-H460,1.0
4212,237,OVCAR-4,1.0
4212,237,NCI-H322M,1.0
4212,237,SF-268,1.0
4212,237,OVCAR-8,1.0
4212,237,RPMI-8226,1.0
4212,237,MALME-3M,1.0
4212,237,K-562,1.0
4212,237,NCIH23,1.0
4212,237,MOLT-4,1.0
4212,237,HCT116,1.0
4212,237,HCC-2998,1.0
4212,237,HCT-15,1.0
4212,237,HT29,1.0
4212,237,A549,1.0
4212,237,ACHN,1.0
4212,237,DU-145,1.0
4212,237,CCRF-CEM,1.0
4212,237,COLO 205,1.0
6194,24197464,PC-3,1.0
6194,24197464,M14,1.0
6194,24197464,MOLT-4,1.0
6194,24197464,NCIH23,1.0
6194,24197464,COLO 205,1.0
6194,24197464,HCT116,1.0
6194,24197464,HL-60(TB),1.0
439525,2733525,HOP-92,1.0
3385,5329102,SNB-19,1.0
3385,5329102,CAKI-1,1.0
3385,5329102,PC-3,1.0
3385,5329102,ACHN,1.0
3385,5329102,A549,1.0
3385,5329102,IGROV1,1.0
3385,5329102,MOLT-4,1.0
3385,5329102,MCF7,1.0
3385,5329102,MALME-3M,1.0
3385,5329102,SF-268,1.0
3385,5329102,NCI-H322M,1.0
3385,5329102,NCI-H226,1.0
123631,3950,SR,1.0
123631,3950,MDA-MB-468,1.0
123631,3950,TK-10,1.0
123631,3950,M14,1.0
123631,3950,UACC62,1.0
123631,3950,SK-MEL-5,1.0
123631,3950,EKVX,1.0
123631,3950,IGROV1,1.0
123631,3950,NCI-H322M,1.0
123631,3950,OVCAR-4,1.0
42611257,4211,OVCAR-5,1.0
42611257,4211,PC-3,1.0
42611257,4211,SK-MEL-2,1.0
42611257,4211,SN12C,1.0
42611257,4211,HS 578T,1.0
42611257,4211,MDA-MB-231,1.0
42611257,4211,OVCAR3,1.0
42611257,4211,SNB-75,1.0
42611257,4211,BT-549,1.0
42611257,4211,NCI-H522,1.0
42611257,4211,KM12,1.0
42611257,4211,MCF7,1.0
42611257,4211,MOLT-4,1.0
42611257,4211,NCI-ADR-RES,1.0
42611257,4211,NCIH23,1.0
42611257,4211,OVCAR-4,1.0
42611257,4211,SF-268,1.0
42611257,4211,DU-145,1.0
42611257,4211,EKVX,1.0
42611257,4211,HCT-15,1.0
42611257,4211,HCT116,1.0
42611257,4211,HL-60(TB),1.0
42611257,4211,HOP-92,1.0
42611257,5426,KM12,1.0
42611257,5426,K-562,1.0
42611257,5426,MOLT-4,1.0
42611257,5426,MCF7,1.0
42611257,5426,NCIH23,1.0
42611257,5426,NCI-ADR-RES,1.0
42611257,5426,NCI-H322M,1.0
42611257,5426,OVCAR-4,1.0
42611257,5426,OVCAR-8,1.0
42611257,5426,SF-268,1.0
42611257,5426,786-0,1.0
42611257,5426,CCRF-CEM,1.0
42611257,5426,EKVX,1.0
42611257,5426,DU-145,1.0
42611257,5426,HCT-15,1.0
42611257,5426,HCT116,1.0
42611257,5426,HOP-92,1.0
42611257,5426,OVCAR-5,1.0
42611257,5426,RXF 393,1.0
42611257,5426,SN12C,1.0
42611257,5426,SK-MEL-2,1.0
42611257,5426,MDA-MB-231,1.0
42611257,5426,OVCAR3,1.0
42611257,5426,SK-OV-3,1.0
42611257,5426,SNB-75,1.0
42611257,5426,SNB-19,1.0
42611257,5426,BT-549,1.0
42611257,5426,NCI-H522,1.0
132971,4211,SK-OV-3,1.0
132971,4211,OVCAR-5,1.0
132971,4211,SK-MEL-2,1.0
132971,4211,CAKI-1,1.0
132971,4211,A498,1.0
132971,4211,COLO 205,1.0
132971,4211,DU-145,1.0
132971,4211,EKVX,1.0
132971,4211,HCT116,1.0
132971,4211,HL-60(TB),1.0
132971,4211,HOP-92,1.0
132971,4211,NCI-H460,1.0
216326,4211,HT29,1.0
216326,4211,HCT116,1.0
216326,4211,HCC-2998,1.0
216326,4211,HCT-15,1.0
216326,4211,EKVX,1.0
216326,4211,RPMI-8226,1.0
216326,4211,NCI-H322M,1.0
216326,4211,NCI-ADR-RES,1.0
216326,4211,MALME-3M,1.0
216326,4211,MDA-MB-435,1.0
216326,4211,BT-549,1.0
216326,4211,OVCAR3,1.0
216326,4211,SK-MEL-28,1.0
216326,4211,HS 578T,1.0
216326,4211,CAKI-1,1.0
216326,4211,SK-MEL-2,1.0
216326,4211,RXF 393,1.0
135398738,3690,NCI-H226,1.0
135398738,3690,KM12,1.0
135398738,3690,786-0,1.0
135398738,3690,SK-MEL-28,1.0
135398738,3690,SR,1.0
11525740,5426,OVCAR-5,1.0
11525740,5426,RXF 393,1.0
11525740,5426,SK-MEL-2,1.0
11525740,5426,HS 578T,1.0
11525740,5426,SK-MEL-28,1.0
11525740,5426,OVCAR3,1.0
11525740,5426,SK-OV-3,1.0
11525740,5426,SNB-19,1.0
11525740,5426,UACC-257,1.0
11525740,5426,BT-549,1.0
11525740,5426,TK-10,1.0
11525740,5426,MDA-MB-435,1.0
11525740,5426,M14,1.0
11525740,5426,UACC62,1.0
11525740,5426,NCI-H522,1.0
11525740,5426,KM12,1.0
11525740,5426,K-562,1.0
11525740,5426,MALME-3M,1.0
11525740,5426,MOLT-4,1.0
11525740,5426,MCF7,1.0
11525740,5426,NCI-ADR-RES,1.0
11525740,5426,NCI-H226,1.0
11525740,5426,OVCAR-8,1.0
11525740,5426,SF-268,1.0
11525740,5426,A498,1.0
11525740,5426,786-0,1.0
11525740,5426,CCRF-CEM,1.0
11525740,5426,EKVX,1.0
11525740,5426,DU-145,1.0
11525740,5426,HCT116,1.0
11525740,4211,K-562,1.0
11525740,4211,MCF7,1.0
11525740,4211,MOLT-4,1.0
11525740,4211,NCI-ADR-RES,1.0
11525740,4211,NCIH23,1.0
11525740,4211,OVCAR-8,1.0
11525740,4211,SF-268,1.0
11525740,4211,786-0,1.0
11525740,4211,A498,1.0
11525740,4211,DU-145,1.0
11525740,4211,EKVX,1.0
11525740,4211,HCT116,1.0
11525740,4211,HT29,1.0
11525740,4211,OVCAR-5,1.0
11525740,4211,RXF 393,1.0
11525740,4211,SK-MEL-2,1.0
11525740,4211,HS 578T,1.0
11525740,4211,OVCAR3,1.0
11525740,4211,SK-OV-3,1.0
11525740,4211,SNB-19,1.0
11525740,4211,SR,1.0
11525740,4211,BT-549,1.0
11525740,4211,NCI-H522,1.0
11525740,4211,UACC62,1.0
135410875,4211,NCIH23,1.0
135410875,4211,HCT116,1.0
135410875,4211,COLO 205,1.0
135410875,4211,MDA-MB-468,1.0
3385,16886,SK-MEL-28,1.0
3385,16886,CAKI-1,1.0
3385,16886,M14,1.0
3385,16886,SF-268,1.0
3385,16886,NCI-H226,1.0
3385,16886,MOLT-4,1.0
3385,16886,IGROV1,1.0
3385,16886,786-0,1.0
4212,3367,ACHN,1.0
132971,439525,MDA-MB-231,1.0
132971,439525,CAKI-1,1.0
132971,439525,NCI-H522,1.0
132971,439525,MDA-MB-468,1.0
132971,439525,TK-10,1.0
132971,439525,SW-620,1.0
132971,439525,SNB-75,1.0
132971,439525,SNB-19,1.0
132971,439525,OVCAR-8,1.0
132971,439525,MCF7,1.0
132971,439525,KM12,1.0
132971,439525,HOP-62,1.0
132971,439525,IGROV1,1.0
132971,439525,HT29,1.0
132971,439525,HCT-15,1.0
132971,439525,EKVX,1.0
132971,439525,786-0,1.0
132971,439525,A549,1.0
123631,4211,CCRF-CEM,1.0
123631,4211,KM12,1.0
123631,4211,K-562,1.0
123631,4211,MCF7,1.0
123631,4211,SW-620,1.0
123631,4211,MDA-MB-435,1.0
216326,439525,IGROV1,1.0
216326,439525,EKVX,1.0
216326,439525,NCI-H460,1.0
216326,439525,LOX IMVI,1.0
216326,439525,BT-549,1.0
216326,439525,TK-10,1.0
216326,439525,MDA-MB-468,1.0
216326,439525,UACC-257,1.0
216326,439525,SR,1.0
216326,439525,SF-539,1.0
9927978,3690,IGROV1,1.0
9927978,3690,KM12,1.0
60198,4211,NCI-H522,1.0
60198,4211,BT-549,1.0
60198,4211,T-47D,1.0
60198,4211,UACC-257,1.0
60198,4211,SW-620,1.0
60198,4211,SNB-19,1.0
60198,4211,OVCAR3,1.0
60198,4211,MDA-MB-231,1.0
60198,4211,HS 578T,1.0
60198,4211,SK-MEL-2,1.0
60198,4211,RXF 393,1.0
60198,4211,OVCAR-5,1.0
60198,4211,HT29,1.0
60198,4211,HOP-62,1.0
60198,4211,HL-60(TB),1.0
60198,4211,HCT116,1.0
60198,4211,HCC-2998,1.0
60198,4211,EKVX,1.0
60198,4211,DU-145,1.0
60198,4211,COLO 205,1.0
60198,4211,CCRF-CEM,1.0
60198,4211,786-0,1.0
60198,4211,RPMI-8226,1.0
60198,4211,NCIH23,1.0
60198,4211,K-562,1.0
2123,3690,M14,1.0
2123,3690,NCI-ADR-RES,1.0
2123,3690,KM12,1.0
2123,3690,IGROV1,1.0
2123,3690,HOP-92,1.0
2123,3690,HL-60(TB),1.0
2708,16886,M14,1.0
2708,16886,MOLT-4,1.0
2708,16886,K-562,1.0
2708,16886,HL-60(TB),1.0
2708,16886,COLO 205,1.0
2708,16886,DU-145,1.0
2708,16886,A549,1.0
3385,3690,NCI-H226,1.0
3385,3690,OVCAR-8,1.0
3385,3690,IGROV1,1.0
71384,6252,HL-60(TB),1.0
71384,6252,NCI-H460,1.0
71384,6252,CAKI-1,1.0
2723601,16886,EKVX,1.0
9927978,16886,HL-60(TB),1.0
9927978,16886,CCRF-CEM,1.0
9927978,16886,COLO 205,1.0
9927978,16886,ACHN,1.0
9927978,16886,MOLT-4,1.0
9927978,16886,K-562,1.0
9927978,16886,M14,1.0
25136944,5291,HCT-15,1.0
25136944,5291,RPMI-8226,1.0
25136944,5291,K-562,1.0
25136944,5291,MOLT-4,1.0
25136944,5291,MDA-MB-468,1.0
25136944,5291,NCI-H522,1.0
25136944,5291,OVCAR-5,1.0
25136944,5291,UO-31,1.0
439525,24197464,HCT116,1.0
439525,24197464,IGROV1,1.0
439525,24197464,A549,1.0
439525,24197464,K-562,1.0
439525,24197464,NCIH23,1.0
439525,24197464,U251,1.0
439525,24197464,SW-620,1.0
42611257,439525,UACC62,1.0
42611257,439525,T-47D,1.0
42611257,439525,MDA-MB-468,1.0
42611257,439525,UACC-257,1.0
42611257,439525,SF-539,1.0
42611257,439525,SNB-75,1.0
42611257,439525,SNB-19,1.0
42611257,439525,MDA-MB-231,1.0
42611257,439525,CAKI-1,1.0
42611257,439525,SK-MEL-5,1.0
42611257,439525,A498,1.0
42611257,439525,786-0,1.0
42611257,439525,KM12,1.0
42611257,439525,LOX IMVI,1.0
4212,148124,MALME-3M,1.0
4212,148124,UACC62,1.0
4212,148124,SK-MEL-28,1.0
6194,16886,CAKI-1,1.0
6194,16886,SK-MEL-2,1.0
6194,16886,SN12C,1.0
6194,16886,HS 578T,1.0
6194,16886,U251,1.0
6194,16886,UACC-257,1.0
6194,16886,SW-620,1.0
6194,16886,M14,1.0
6194,16886,MDA-MB-435,1.0
6194,16886,NCIH23,1.0
6194,16886,MOLT-4,1.0
6194,16886,K-562,1.0
6194,16886,SF-268,1.0
6194,16886,RPMI-8226,1.0
6194,16886,DU-145,1.0
6194,16886,CCRF-CEM,1.0
6194,16886,COLO 205,1.0
6194,16886,ACHN,1.0
6194,16886,786-0,1.0
6194,16886,HOP-62,1.0
6194,16886,HOP-92,1.0
6194,16886,HCT116,1.0
6194,16886,HL-60(TB),1.0
452548,3690,SR,1.0
135398738,16886,M14,1.0
135398738,16886,CCRF-CEM,1.0
135398738,16886,COLO 205,1.0
135398738,16886,SF-268,1.0
3085106,16886,HOP-62,1.0
3085106,16886,HL-60(TB),1.0
3085106,16886,HCT116,1.0
3085106,16886,CCRF-CEM,1.0
3085106,16886,RPMI-8226,1.0
3085106,16886,MOLT-4,1.0
3085106,16886,NCIH23,1.0
3085106,16886,K-562,1.0
11525740,439525,HOP-62,1.0
11525740,439525,ACHN,1.0
11525740,439525,A549,1.0
11525740,439525,OVCAR-8,1.0
11525740,439525,KM12,1.0
11525740,439525,MDA-MB-468,1.0
11525740,439525,SF-539,1.0
11525740,439525,SNB-19,1.0
11525740,439525,MDA-MB-231,1.0
11525740,439525,CAKI-1,1.0
11525740,439525,RXF 393,1.0
11683,3690,UO-31,1.0
11683,3690,SK-MEL-28,1.0
11683,3690,SF-539,1.0
11683,3690,SK-OV-3,1.0
11683,3690,SR,1.0
11683,3690,K-562,1.0
11683,3690,KM12,1.0
11683,3690,786-0,1.0
11683,3690,HL-60(TB),1.0
11683,3690,HT29,1.0
11683,3690,HOP-92,1.0
71384,24197464,MOLT-4,1.0
71384,24197464,T-47D,1.0
71384,24197464,UACC-257,1.0
71384,24197464,SW-620,1.0
11683,16886,SF-268,1.0
4212,444795,MALME-3M,1.0
3950,16886,HS 578T,1.0
3950,16886,UACC-257,1.0
3950,16886,MDA-MB-435,1.0
3950,16886,M14,1.0
3950,16886,MOLT-4,1.0
3950,16886,K-562,1.0
3950,16886,SF-268,1.0
3950,16886,RPMI-8226,1.0
3950,16886,COLO 205,1.0
3950,16886,CCRF-CEM,1.0
3950,16886,786-0,1.0
3950,16886,HL-60(TB),1.0
2708,457193,HT29,1.0
2708,457193,IGROV1,1.0
2708,457193,HOP-62,1.0
2708,457193,HCT116,1.0
2708,457193,COLO 205,1.0
2708,457193,A549,1.0
2708,457193,ACHN,1.0
2708,457193,SF-268,1.0
2708,457193,OVCAR-8,1.0
2708,457193,RPMI-8226,1.0
2708,457193,NCI-H460,1.0
2708,457193,OVCAR-4,1.0
2708,457193,MOLT-4,1.0
2708,457193,LOX IMVI,1.0
2708,457193,MALME-3M,1.0
2708,457193,K-562,1.0
2708,457193,NCI-H522,1.0
2708,457193,BT-549,1.0
2708,457193,SR,1.0
2708,457193,SW-620,1.0
2708,457193,SF-539,1.0
2708,457193,SK-OV-3,1.0
2708,457193,SK-MEL-2,1.0
2708,457193,RXF 393,1.0
2708,457193,OVCAR-5,1.0
452548,16886,HCT-15,1.0
452548,16886,HOP-92,1.0
452548,16886,HOP-62,1.0
452548,16886,786-0,1.0
452548,16886,COLO 205,1.0
452548,16886,RPMI-8226,1.0
452548,16886,K-562,1.0
452548,16886,MOLT-4,1.0
452548,16886,MCF7,1.0
452548,16886,NCIH23,1.0
452548,16886,BT-549,1.0
452548,16886,SW-620,1.0
452548,16886,U251,1.0
452548,16886,HS 578T,1.0
452548,16886,SK-MEL-2,1.0
2723601,457193,NCI-H522,1.0
2723601,457193,BT-549,1.0
2723601,457193,MDA-MB-468,1.0
2723601,457193,SR,1.0
2723601,457193,SW-620,1.0
2723601,457193,SNB-19,1.0
2723601,457193,SK-MEL-28,1.0
2723601,457193,HS 578T,1.0
2723601,457193,RXF 393,1.0
2723601,457193,SK-MEL-5,1.0
2723601,457193,OVCAR-5,1.0
2723601,457193,HCT116,1.0
2723601,457193,EKVX,1.0
2723601,457193,CCRF-CEM,1.0
2723601,457193,COLO 205,1.0
2723601,457193,786-0,1.0
2723601,457193,OVCAR-8,1.0
2723601,457193,RPMI-8226,1.0
2723601,457193,NCI-H460,1.0
2723601,457193,OVCAR-4,1.0
2723601,457193,MOLT-4,1.0
2723601,457193,LOX IMVI,1.0
71384,3690,NCI-H322M,1.0
2123,457193,HCT116,1.0
2123,457193,HCC-2998,1.0
2123,457193,IGROV1,1.0
2123,457193,HOP-92,1.0
2123,457193,HOP-62,1.0
2123,457193,ACHN,1.0
2123,457193,786-0,1.0
2123,457193,EKVX,1.0
2123,457193,COLO 205,1.0
2123,457193,OVCAR-4,1.0
2123,457193,NCI-H460,1.0
2123,457193,NCI-H226,1.0
2123,457193,SF-268,1.0
2123,457193,RPMI-8226,1.0
2123,457193,OVCAR-8,1.0
2123,457193,MALME-3M,1.0
2123,457193,LOX IMVI,1.0
2123,457193,K-562,1.0
2123,457193,NCIH23,1.0
2123,457193,MOLT-4,1.0
2123,457193,MCF7,1.0
2123,457193,BT-549,1.0
2123,457193,TK-10,1.0
2123,457193,T-47D,1.0
2123,457193,MDA-MB-468,1.0
2123,457193,UACC62,1.0
2123,457193,NCI-H522,1.0
2123,457193,SNB-75,1.0
2123,457193,SNB-19,1.0
2123,457193,SK-OV-3,1.0
2123,457193,SF-539,1.0
2123,457193,UACC-257,1.0
2123,457193,U251,1.0
2123,457193,SW-620,1.0
2123,457193,SR,1.0
2123,457193,SK-MEL-28,1.0
2123,457193,OVCAR3,1.0
2123,457193,MDA-MB-231,1.0
2123,457193,HS 578T,1.0
2123,457193,RXF 393,1.0
2123,457193,OVCAR-5,1.0
2123,457193,SK-MEL-5,1.0
2123,457193,CAKI-1,1.0
2123,457193,SK-MEL-2,1.0
9927978,457193,HS 578T,1.0
9927978,457193,OVCAR3,1.0
9927978,457193,SK-MEL-28,1.0
9927978,457193,OVCAR-5,1.0
9927978,457193,RXF 393,1.0
9927978,457193,SK-MEL-2,1.0
9927978,457193,MDA-MB-468,1.0
9927978,457193,BT-549,1.0
9927978,457193,NCI-H522,1.0
9927978,457193,SK-OV-3,1.0
9927978,457193,SNB-19,1.0
9927978,457193,SR,1.0
9927978,457193,SW-620,1.0
9927978,457193,NCI-H322M,1.0
9927978,457193,NCI-H460,1.0
9927978,457193,OVCAR-4,1.0
9927978,457193,OVCAR-8,1.0
9927978,457193,RPMI-8226,1.0
9927978,457193,SF-268,1.0
9927978,457193,SF-295,1.0
9927978,457193,K-562,1.0
